Date,Subjectivity,Objectivity,Positive,Negative,Neutral,Label
2012-12-14,100.0,0.0,25.0,75.0,0.0,0
2012-12-17,55.5555555556,44.4444444444,22.2222222222,33.3333333333,44.4444444444,1
2012-12-18,50.0,50.0,16.6666666667,33.3333333333,50.0,1
2012-12-19,42.8571428571,57.1428571429,14.2857142857,28.5714285714,57.1428571429,0
2012-12-20,90.0,10.0,40.0,50.0,10.0,1
2012-12-21,50.0,50.0,33.3333333333,16.6666666667,50.0,0
2012-12-24,33.3333333333,66.6666666667,0.0,33.3333333333,66.6666666667,0
2012-12-26,47.0588235294,52.9411764706,5.88235294118,41.1764705882,52.9411764706,0
2012-12-27,100.0,0.0,20.0,80.0,0.0,0
2012-12-28,44.4444444444,55.5555555556,11.1111111111,33.3333333333,55.5555555556,0
2012-12-31,44.4444444444,55.5555555556,11.1111111111,33.3333333333,55.5555555556,1
2013-01-02,27.2727272727,72.7272727273,0.0,27.2727272727,72.7272727273,1
2013-01-03,50.0,50.0,0.0,50.0,50.0,0
2013-01-04,62.5,37.5,31.25,31.25,37.5,1
2013-01-07,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,0
2013-01-08,50.0,50.0,0.0,50.0,50.0,0
2013-01-09,50.0,50.0,0.0,50.0,50.0,1
2013-01-10,44.4444444444,55.5555555556,0.0,44.4444444444,55.5555555556,1
2013-01-11,50.0,50.0,28.5714285714,21.4285714286,50.0,1
2013-01-14,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2013-01-15,63.6363636364,36.3636363636,9.09090909091,54.5454545455,36.3636363636,1
2013-01-16,25.0,75.0,25.0,0.0,75.0,0
2013-01-17,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2013-01-18,80.0,20.0,0.0,80.0,20.0,1
2013-01-22,50.0,50.0,16.6666666667,33.3333333333,50.0,1
2013-01-23,25.0,75.0,0.0,25.0,75.0,1
2013-01-24,40.0,60.0,20.0,20.0,60.0,1
2013-01-25,40.0,60.0,20.0,20.0,60.0,1
2013-01-28,45.4545454545,54.5454545455,18.1818181818,27.2727272727,54.5454545455,0
2013-01-29,22.2222222222,77.7777777778,0.0,22.2222222222,77.7777777778,1
2013-01-30,25.0,75.0,0.0,25.0,75.0,0
2013-01-31,47.0588235294,52.9411764706,17.6470588235,29.4117647059,52.9411764706,0
2013-02-01,16.6666666667,83.3333333333,0.0,16.6666666667,83.3333333333,1
2013-02-04,75.0,25.0,50.0,25.0,25.0,0
2013-02-05,37.5,62.5,0.0,37.5,62.5,1
2013-02-06,66.6666666667,33.3333333333,50.0,16.6666666667,33.3333333333,1
2013-02-07,100.0,0.0,20.0,80.0,0.0,0
2013-02-08,80.0,20.0,20.0,60.0,20.0,1
2013-02-11,54.5454545455,45.4545454545,27.2727272727,27.2727272727,45.4545454545,0
2013-02-12,60.0,40.0,40.0,20.0,40.0,1
2013-02-13,71.4285714286,28.5714285714,14.2857142857,57.1428571429,28.5714285714,0
2013-02-14,83.3333333333,16.6666666667,50.0,33.3333333333,16.6666666667,0
2013-02-15,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,1
2013-02-19,40.0,60.0,40.0,0.0,60.0,1
2013-02-20,71.4285714286,28.5714285714,42.8571428571,28.5714285714,28.5714285714,0
2013-02-21,58.3333333333,41.6666666667,16.6666666667,41.6666666667,41.6666666667,0
2013-02-22,60.0,40.0,20.0,40.0,40.0,1
2013-02-25,60.0,40.0,40.0,20.0,40.0,0
2013-02-26,37.5,62.5,6.25,31.25,62.5,1
2013-02-27,45.4545454545,54.5454545455,18.1818181818,27.2727272727,54.5454545455,1
2013-02-28,50.0,50.0,0.0,50.0,50.0,0
2013-03-01,27.2727272727,72.7272727273,9.09090909091,18.1818181818,72.7272727273,1
2013-03-04,75.0,25.0,25.0,50.0,25.0,1
2013-03-05,50.0,50.0,7.14285714286,42.8571428571,50.0,1
2013-03-06,37.5,62.5,0.0,37.5,62.5,1
2013-03-07,50.0,50.0,0.0,50.0,50.0,1
2013-03-08,71.4285714286,28.5714285714,57.1428571429,14.2857142857,28.5714285714,1
2013-03-11,53.8461538462,46.1538461538,15.3846153846,38.4615384615,46.1538461538,1
2013-03-12,37.5,62.5,6.25,31.25,62.5,1
2013-03-13,72.7272727273,27.2727272727,18.1818181818,54.5454545455,27.2727272727,1
2013-03-14,71.4285714286,28.5714285714,14.2857142857,57.1428571429,28.5714285714,1
2013-03-15,60.0,40.0,20.0,40.0,40.0,0
2013-03-18,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,0
2013-03-19,55.5555555556,44.4444444444,33.3333333333,22.2222222222,44.4444444444,1
2013-03-20,55.5555555556,44.4444444444,33.3333333333,22.2222222222,44.4444444444,1
2013-03-21,37.5,62.5,0.0,37.5,62.5,0
2013-03-22,75.0,25.0,25.0,50.0,25.0,1
2013-03-25,42.8571428571,57.1428571429,0.0,42.8571428571,57.1428571429,0
2013-03-26,62.5,37.5,25.0,37.5,37.5,1
2013-03-27,45.4545454545,54.5454545455,9.09090909091,36.3636363636,54.5454545455,0
2013-03-28,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,1
2013-04-01,60.0,40.0,60.0,0.0,40.0,0
2013-04-02,62.5,37.5,12.5,50.0,37.5,1
2013-04-03,50.0,50.0,30.0,20.0,50.0,0
2013-04-04,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,1
2013-04-05,40.0,60.0,20.0,20.0,60.0,0
2013-04-08,60.0,40.0,0.0,60.0,40.0,1
2013-04-09,75.0,25.0,37.5,37.5,25.0,1
2013-04-10,50.0,50.0,33.3333333333,16.6666666667,50.0,1
2013-04-11,71.4285714286,28.5714285714,42.8571428571,28.5714285714,28.5714285714,1
2013-04-12,33.3333333333,66.6666666667,11.1111111111,22.2222222222,66.6666666667,0
2013-04-15,50.0,50.0,37.5,12.5,50.0,0
2013-04-16,71.4285714286,28.5714285714,14.2857142857,57.1428571429,28.5714285714,1
2013-04-17,50.0,50.0,0.0,50.0,50.0,0
2013-04-18,57.1428571429,42.8571428571,28.5714285714,28.5714285714,42.8571428571,0
2013-04-19,62.5,37.5,12.5,50.0,37.5,1
2013-04-22,50.0,50.0,25.0,25.0,50.0,1
2013-04-23,85.7142857143,14.2857142857,42.8571428571,42.8571428571,14.2857142857,1
2013-04-24,77.7777777778,22.2222222222,22.2222222222,55.5555555556,22.2222222222,0
2013-04-25,62.5,37.5,12.5,50.0,37.5,1
2013-04-26,50.0,50.0,16.6666666667,33.3333333333,50.0,1
2013-04-29,62.5,37.5,12.5,50.0,37.5,1
2013-04-30,100.0,0.0,33.3333333333,66.6666666667,0.0,1
2013-05-01,62.5,37.5,12.5,50.0,37.5,0
2013-05-02,100.0,0.0,33.3333333333,66.6666666667,0.0,1
2013-05-03,80.0,20.0,20.0,60.0,20.0,1
2013-05-06,41.6666666667,58.3333333333,8.33333333333,33.3333333333,58.3333333333,0
2013-05-07,64.2857142857,35.7142857143,21.4285714286,42.8571428571,35.7142857143,1
2013-05-08,66.6666666667,33.3333333333,66.6666666667,0.0,33.3333333333,1
2013-05-09,55.5555555556,44.4444444444,22.2222222222,33.3333333333,44.4444444444,0
2013-05-10,55.5555555556,44.4444444444,33.3333333333,22.2222222222,44.4444444444,1
2013-05-13,50.0,50.0,0.0,50.0,50.0,0
2013-05-14,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,1
2013-05-15,50.0,50.0,25.0,25.0,50.0,1
2013-05-16,66.6666666667,33.3333333333,11.1111111111,55.5555555556,33.3333333333,0
2013-05-17,83.3333333333,16.6666666667,0.0,83.3333333333,16.6666666667,1
2013-05-20,45.4545454545,54.5454545455,45.4545454545,0.0,54.5454545455,0
2013-05-21,71.4285714286,28.5714285714,57.1428571429,14.2857142857,28.5714285714,1
2013-05-22,33.3333333333,66.6666666667,25.0,8.33333333333,66.6666666667,0
2013-05-23,40.0,60.0,10.0,30.0,60.0,0
2013-05-24,75.0,25.0,25.0,50.0,25.0,1
2013-05-28,50.0,50.0,30.0,20.0,50.0,1
2013-05-29,50.0,50.0,33.3333333333,16.6666666667,50.0,0
2013-05-30,60.0,40.0,26.6666666667,33.3333333333,40.0,1
2013-05-31,28.5714285714,71.4285714286,14.2857142857,14.2857142857,71.4285714286,0
2013-06-03,77.7777777778,22.2222222222,22.2222222222,55.5555555556,22.2222222222,1
2013-06-04,77.7777777778,22.2222222222,55.5555555556,22.2222222222,22.2222222222,0
2013-06-05,75.0,25.0,25.0,50.0,25.0,0
2013-06-06,28.5714285714,71.4285714286,28.5714285714,0.0,71.4285714286,1
2013-06-07,57.1428571429,42.8571428571,14.2857142857,42.8571428571,42.8571428571,1
2013-06-10,72.7272727273,27.2727272727,45.4545454545,27.2727272727,27.2727272727,0
2013-06-11,75.0,25.0,33.3333333333,41.6666666667,25.0,0
2013-06-12,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,0
2013-06-13,37.5,62.5,0.0,37.5,62.5,1
2013-06-14,50.0,50.0,10.0,40.0,50.0,0
2013-06-17,50.0,50.0,28.5714285714,21.4285714286,50.0,1
2013-06-18,40.0,60.0,10.0,30.0,60.0,1
2013-06-19,50.0,50.0,8.33333333333,41.6666666667,50.0,0
2013-06-20,100.0,0.0,20.0,80.0,0.0,0
2013-06-21,33.3333333333,66.6666666667,11.1111111111,22.2222222222,66.6666666667,1
2013-06-24,33.3333333333,66.6666666667,16.6666666667,16.6666666667,66.6666666667,0
2013-06-25,47.3684210526,52.6315789474,36.8421052632,10.5263157895,52.6315789474,1
2013-06-26,43.75,56.25,25.0,18.75,56.25,1
2013-06-27,20.0,80.0,6.66666666667,13.3333333333,80.0,1
2013-06-28,60.0,40.0,20.0,40.0,40.0,0
2013-07-01,100.0,0.0,40.0,60.0,0.0,1
2013-07-02,45.4545454545,54.5454545455,27.2727272727,18.1818181818,54.5454545455,0
2013-07-03,66.6666666667,33.3333333333,50.0,16.6666666667,33.3333333333,1
2013-07-05,20.0,80.0,13.3333333333,6.66666666667,80.0,1
2013-07-08,44.4444444444,55.5555555556,22.2222222222,22.2222222222,55.5555555556,1
2013-07-09,87.5,12.5,37.5,50.0,12.5,1
2013-07-10,50.0,50.0,0.0,50.0,50.0,0
2013-07-11,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2013-07-12,37.5,62.5,12.5,25.0,62.5,1
2013-07-15,71.4285714286,28.5714285714,42.8571428571,28.5714285714,28.5714285714,1
2013-07-16,50.0,50.0,50.0,0.0,50.0,0
2013-07-17,75.0,25.0,12.5,62.5,25.0,1
2013-07-18,50.0,50.0,16.6666666667,33.3333333333,50.0,1
2013-07-19,30.0,70.0,30.0,0.0,70.0,0
2013-07-22,40.0,60.0,20.0,20.0,60.0,1
2013-07-23,33.3333333333,66.6666666667,22.2222222222,11.1111111111,66.6666666667,1
2013-07-24,50.0,50.0,16.6666666667,33.3333333333,50.0,0
2013-07-25,33.3333333333,66.6666666667,0.0,33.3333333333,66.6666666667,1
2013-07-26,85.7142857143,14.2857142857,28.5714285714,57.1428571429,14.2857142857,1
2013-07-29,87.5,12.5,12.5,75.0,12.5,0
2013-07-30,60.0,40.0,20.0,40.0,40.0,0
2013-07-31,66.6666666667,33.3333333333,22.2222222222,44.4444444444,33.3333333333,0
2013-08-01,57.1428571429,42.8571428571,14.2857142857,42.8571428571,42.8571428571,1
2013-08-02,40.0,60.0,30.0,10.0,60.0,1
2013-08-05,80.0,20.0,20.0,60.0,20.0,0
2013-08-06,50.0,50.0,20.0,30.0,50.0,0
2013-08-07,25.0,75.0,0.0,25.0,75.0,0
2013-08-08,62.5,37.5,25.0,37.5,37.5,1
2013-08-09,71.4285714286,28.5714285714,21.4285714286,50.0,28.5714285714,0
2013-08-12,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2013-08-13,46.6666666667,53.3333333333,26.6666666667,20.0,53.3333333333,1
2013-08-14,50.0,50.0,0.0,50.0,50.0,0
2013-08-15,66.6666666667,33.3333333333,22.2222222222,44.4444444444,33.3333333333,0
2013-08-16,100.0,0.0,60.0,40.0,0.0,0
2013-08-19,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2013-08-20,8.33333333333,91.6666666667,0.0,8.33333333333,91.6666666667,0
2013-08-21,100.0,0.0,0.0,100.0,0.0,0
2013-08-22,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,1
2013-08-23,62.5,37.5,25.0,37.5,37.5,1
2013-08-26,61.5384615385,38.4615384615,30.7692307692,30.7692307692,38.4615384615,0
2013-08-27,57.1428571429,42.8571428571,14.2857142857,42.8571428571,42.8571428571,0
2013-08-28,25.0,75.0,25.0,0.0,75.0,1
2013-08-29,50.0,50.0,16.6666666667,33.3333333333,50.0,1
2013-08-30,58.3333333333,41.6666666667,25.0,33.3333333333,41.6666666667,0
2013-09-03,38.4615384615,61.5384615385,23.0769230769,15.3846153846,61.5384615385,1
2013-09-04,41.1764705882,58.8235294118,29.4117647059,11.7647058824,58.8235294118,1
2013-09-05,36.3636363636,63.6363636364,27.2727272727,9.09090909091,63.6363636364,1
2013-09-06,45.4545454545,54.5454545455,18.1818181818,27.2727272727,54.5454545455,0
2013-09-09,40.0,60.0,0.0,40.0,60.0,1
2013-09-10,44.4444444444,55.5555555556,22.2222222222,22.2222222222,55.5555555556,1
2013-09-11,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2013-09-12,25.0,75.0,0.0,25.0,75.0,0
2013-09-13,55.5555555556,44.4444444444,0.0,55.5555555556,44.4444444444,1
2013-09-16,50.0,50.0,25.0,25.0,50.0,1
2013-09-17,71.4285714286,28.5714285714,0.0,71.4285714286,28.5714285714,1
2013-09-18,36.3636363636,63.6363636364,18.1818181818,18.1818181818,63.6363636364,1
2013-09-19,62.5,37.5,25.0,37.5,37.5,0
2013-09-20,80.0,20.0,20.0,60.0,20.0,0
2013-09-23,50.0,50.0,0.0,50.0,50.0,0
2013-09-24,40.0,60.0,20.0,20.0,60.0,0
2013-09-25,50.0,50.0,25.0,25.0,50.0,0
2013-09-26,85.7142857143,14.2857142857,28.5714285714,57.1428571429,14.2857142857,1
2013-09-27,42.8571428571,57.1428571429,21.4285714286,21.4285714286,57.1428571429,0
2013-09-30,36.3636363636,63.6363636364,18.1818181818,18.1818181818,63.6363636364,0
2013-10-01,57.1428571429,42.8571428571,28.5714285714,28.5714285714,42.8571428571,1
2013-10-02,36.3636363636,63.6363636364,27.2727272727,9.09090909091,63.6363636364,0
2013-10-03,50.0,50.0,50.0,0.0,50.0,0
2013-10-04,63.6363636364,36.3636363636,18.1818181818,45.4545454545,36.3636363636,1
2013-10-07,38.4615384615,61.5384615385,30.7692307692,7.69230769231,61.5384615385,0
2013-10-08,66.6666666667,33.3333333333,50.0,16.6666666667,33.3333333333,0
2013-10-09,40.0,60.0,0.0,40.0,60.0,1
2013-10-10,40.0,60.0,10.0,30.0,60.0,1
2013-10-11,100.0,0.0,20.0,80.0,0.0,1
2013-10-14,62.5,37.5,37.5,25.0,37.5,1
2013-10-15,40.0,60.0,20.0,20.0,60.0,0
2013-10-16,60.0,40.0,0.0,60.0,40.0,1
2013-10-17,30.0,70.0,0.0,30.0,70.0,0
2013-10-18,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,1
2013-10-21,50.0,50.0,25.0,25.0,50.0,0
2013-10-22,50.0,50.0,16.6666666667,33.3333333333,50.0,1
2013-10-23,75.0,25.0,25.0,50.0,25.0,0
2013-10-24,77.7777777778,22.2222222222,33.3333333333,44.4444444444,22.2222222222,1
2013-10-25,50.0,50.0,30.0,20.0,50.0,1
2013-10-28,57.1428571429,42.8571428571,28.5714285714,28.5714285714,42.8571428571,0
2013-10-29,90.0,10.0,10.0,80.0,10.0,1
2013-10-30,27.2727272727,72.7272727273,9.09090909091,18.1818181818,72.7272727273,0
2013-10-31,43.75,56.25,18.75,25.0,56.25,0
2013-11-01,38.4615384615,61.5384615385,15.3846153846,23.0769230769,61.5384615385,1
2013-11-04,33.3333333333,66.6666666667,11.1111111111,22.2222222222,66.6666666667,1
2013-11-05,36.3636363636,63.6363636364,18.1818181818,18.1818181818,63.6363636364,0
2013-11-06,57.1428571429,42.8571428571,28.5714285714,28.5714285714,42.8571428571,1
2013-11-07,60.0,40.0,40.0,20.0,40.0,0
2013-11-08,72.7272727273,27.2727272727,27.2727272727,45.4545454545,27.2727272727,1
2013-11-11,50.0,50.0,12.5,37.5,50.0,1
2013-11-12,40.0,60.0,13.3333333333,26.6666666667,60.0,0
2013-11-13,70.0,30.0,20.0,50.0,30.0,1
2013-11-14,100.0,0.0,40.0,60.0,0.0,1
2013-11-15,58.3333333333,41.6666666667,41.6666666667,16.6666666667,41.6666666667,1
2013-11-18,45.4545454545,54.5454545455,18.1818181818,27.2727272727,54.5454545455,1
2013-11-19,55.5555555556,44.4444444444,33.3333333333,22.2222222222,44.4444444444,0
2013-11-20,70.0,30.0,50.0,20.0,30.0,0
2013-11-21,62.5,37.5,50.0,12.5,37.5,1
2013-11-22,60.0,40.0,20.0,40.0,40.0,1
2013-11-25,60.0,40.0,40.0,20.0,40.0,1
2013-11-26,62.5,37.5,12.5,50.0,37.5,1
2013-11-27,61.5384615385,38.4615384615,15.3846153846,46.1538461538,38.4615384615,1
2013-11-29,20.0,80.0,0.0,20.0,80.0,0
2013-12-02,36.3636363636,63.6363636364,9.09090909091,27.2727272727,63.6363636364,0
2013-12-03,57.1428571429,42.8571428571,14.2857142857,42.8571428571,42.8571428571,0
2013-12-04,50.0,50.0,10.0,40.0,50.0,0
2013-12-05,100.0,0.0,50.0,50.0,0.0,0
2013-12-06,71.4285714286,28.5714285714,42.8571428571,28.5714285714,28.5714285714,1
2013-12-09,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,1
2013-12-10,83.3333333333,16.6666666667,50.0,33.3333333333,16.6666666667,0
2013-12-11,83.3333333333,16.6666666667,0.0,83.3333333333,16.6666666667,0
2013-12-12,33.3333333333,66.6666666667,0.0,33.3333333333,66.6666666667,0
2013-12-13,27.2727272727,72.7272727273,0.0,27.2727272727,72.7272727273,1
2013-12-16,75.0,25.0,50.0,25.0,25.0,1
2013-12-17,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2013-12-18,25.0,75.0,0.0,25.0,75.0,1
2013-12-19,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2013-12-20,25.0,75.0,0.0,25.0,75.0,1
2013-12-23,63.6363636364,36.3636363636,18.1818181818,45.4545454545,36.3636363636,1
2013-12-24,33.3333333333,66.6666666667,22.2222222222,11.1111111111,66.6666666667,1
2013-12-26,80.0,20.0,20.0,60.0,20.0,1
2013-12-27,100.0,0.0,16.6666666667,83.3333333333,0.0,0
2013-12-30,44.4444444444,55.5555555556,11.1111111111,33.3333333333,55.5555555556,1
2013-12-31,33.3333333333,66.6666666667,0.0,33.3333333333,66.6666666667,1
2014-01-02,33.3333333333,66.6666666667,33.3333333333,0.0,66.6666666667,0
2014-01-03,57.1428571429,42.8571428571,28.5714285714,28.5714285714,42.8571428571,1
2014-01-06,20.0,80.0,20.0,0.0,80.0,0
2014-01-07,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,1
2014-01-08,33.3333333333,66.6666666667,22.2222222222,11.1111111111,66.6666666667,0
2014-01-09,75.0,25.0,0.0,75.0,25.0,0
2014-01-10,85.7142857143,14.2857142857,28.5714285714,57.1428571429,14.2857142857,0
2014-01-13,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2014-01-14,50.0,50.0,12.5,37.5,50.0,1
2014-01-15,36.3636363636,63.6363636364,9.09090909091,27.2727272727,63.6363636364,1
2014-01-16,100.0,0.0,50.0,50.0,0.0,0
2014-01-17,70.0,30.0,30.0,40.0,30.0,1
2014-01-21,25.0,75.0,0.0,25.0,75.0,0
2014-01-22,70.0,30.0,20.0,50.0,30.0,0
2014-01-23,100.0,0.0,25.0,75.0,0.0,0
2014-01-24,62.5,37.5,25.0,37.5,37.5,0
2014-01-27,100.0,0.0,33.3333333333,66.6666666667,0.0,0
2014-01-28,75.0,25.0,62.5,12.5,25.0,1
2014-01-29,80.0,20.0,40.0,40.0,20.0,0
2014-01-30,55.5555555556,44.4444444444,11.1111111111,44.4444444444,44.4444444444,1
2014-01-31,57.1428571429,42.8571428571,0.0,57.1428571429,42.8571428571,0
2014-02-03,100.0,0.0,0.0,100.0,0.0,0
2014-02-04,83.3333333333,16.6666666667,66.6666666667,16.6666666667,16.6666666667,1
2014-02-05,50.0,50.0,25.0,25.0,50.0,0
2014-02-06,63.6363636364,36.3636363636,36.3636363636,27.2727272727,36.3636363636,1
2014-02-07,85.7142857143,14.2857142857,42.8571428571,42.8571428571,14.2857142857,1
2014-02-10,66.6666666667,33.3333333333,22.2222222222,44.4444444444,33.3333333333,1
2014-02-11,20.0,80.0,0.0,20.0,80.0,1
2014-02-12,70.0,30.0,30.0,40.0,30.0,0
2014-02-13,85.7142857143,14.2857142857,28.5714285714,57.1428571429,14.2857142857,1
2014-02-14,66.6666666667,33.3333333333,50.0,16.6666666667,33.3333333333,1
2014-02-18,70.0,30.0,30.0,40.0,30.0,0
2014-02-19,100.0,0.0,0.0,100.0,0.0,0
2014-02-20,50.0,50.0,12.5,37.5,50.0,1
2014-02-21,100.0,0.0,25.0,75.0,0.0,0
2014-02-24,40.0,60.0,0.0,40.0,60.0,1
2014-02-25,50.0,50.0,12.5,37.5,50.0,0
2014-02-26,50.0,50.0,12.5,37.5,50.0,1
2014-02-27,100.0,0.0,50.0,50.0,0.0,1
2014-02-28,71.4285714286,28.5714285714,28.5714285714,42.8571428571,28.5714285714,1
2014-03-03,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,0
2014-03-04,37.5,62.5,12.5,25.0,62.5,1
2014-03-05,60.0,40.0,20.0,40.0,40.0,0
2014-03-06,58.3333333333,41.6666666667,25.0,33.3333333333,41.6666666667,1
2014-03-07,100.0,0.0,100.0,0.0,0.0,1
2014-03-10,100.0,0.0,50.0,50.0,0.0,0
2014-03-11,80.0,20.0,0.0,80.0,20.0,0
2014-03-12,75.0,25.0,25.0,50.0,25.0,0
2014-03-13,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2014-03-14,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2014-03-17,100.0,0.0,75.0,25.0,0.0,1
2014-03-18,33.3333333333,66.6666666667,33.3333333333,0.0,66.6666666667,1
2014-03-19,50.0,50.0,25.0,25.0,50.0,0
2014-03-20,50.0,50.0,33.3333333333,16.6666666667,50.0,1
2014-03-21,50.0,50.0,16.6666666667,33.3333333333,50.0,0
2014-03-24,62.5,37.5,37.5,25.0,37.5,0
2014-03-25,71.4285714286,28.5714285714,0.0,71.4285714286,28.5714285714,1
2014-03-26,44.4444444444,55.5555555556,11.1111111111,33.3333333333,55.5555555556,0
2014-03-27,80.0,20.0,20.0,60.0,20.0,0
2014-03-28,50.0,50.0,12.5,37.5,50.0,1
2014-03-31,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2014-04-01,54.5454545455,45.4545454545,27.2727272727,27.2727272727,45.4545454545,1
2014-04-02,71.4285714286,28.5714285714,0.0,71.4285714286,28.5714285714,1
2014-04-03,50.0,50.0,0.0,50.0,50.0,0
2014-04-04,60.0,40.0,10.0,50.0,40.0,0
2014-04-07,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,0
2014-04-08,50.0,50.0,40.0,10.0,50.0,1
2014-04-09,75.0,25.0,0.0,75.0,25.0,1
2014-04-10,54.5454545455,45.4545454545,9.09090909091,45.4545454545,45.4545454545,0
2014-04-11,30.0,70.0,10.0,20.0,70.0,0
2014-04-14,50.0,50.0,25.0,25.0,50.0,1
2014-04-15,50.0,50.0,25.0,25.0,50.0,1
2014-04-16,50.0,50.0,0.0,50.0,50.0,1
2014-04-17,100.0,0.0,60.0,40.0,0.0,0
2014-04-21,66.6666666667,33.3333333333,11.1111111111,55.5555555556,33.3333333333,1
2014-04-22,100.0,0.0,0.0,100.0,0.0,1
2014-04-23,100.0,0.0,50.0,50.0,0.0,0
2014-04-24,60.0,40.0,0.0,60.0,40.0,0
2014-04-25,80.0,20.0,20.0,60.0,20.0,0
2014-04-28,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,1
2014-04-29,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2014-04-30,50.0,50.0,0.0,50.0,50.0,1
2014-05-01,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,0
2014-05-02,33.3333333333,66.6666666667,0.0,33.3333333333,66.6666666667,0
2014-05-05,100.0,0.0,50.0,50.0,0.0,1
2014-05-06,83.3333333333,16.6666666667,0.0,83.3333333333,16.6666666667,0
2014-05-07,71.4285714286,28.5714285714,28.5714285714,42.8571428571,28.5714285714,1
2014-05-08,75.0,25.0,25.0,50.0,25.0,1
2014-05-09,100.0,0.0,0.0,100.0,0.0,1
2014-05-12,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2014-05-13,50.0,50.0,12.5,37.5,50.0,1
2014-05-14,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,0
2014-05-15,100.0,0.0,0.0,100.0,0.0,0
2014-05-16,50.0,50.0,0.0,50.0,50.0,1
2014-05-19,80.0,20.0,60.0,20.0,20.0,1
2014-05-20,100.0,0.0,50.0,50.0,0.0,0
2014-05-21,100.0,0.0,0.0,100.0,0.0,1
2014-05-22,80.0,20.0,20.0,60.0,20.0,1
2014-05-23,71.4285714286,28.5714285714,42.8571428571,28.5714285714,28.5714285714,1
2014-05-27,100.0,0.0,33.3333333333,66.6666666667,0.0,1
2014-05-28,100.0,0.0,40.0,60.0,0.0,0
2014-05-29,50.0,50.0,25.0,25.0,50.0,1
2014-05-30,25.0,75.0,0.0,25.0,75.0,1
2014-06-02,100.0,0.0,66.6666666667,33.3333333333,0.0,1
2014-06-03,62.5,37.5,25.0,37.5,37.5,0
2014-06-04,37.5,62.5,0.0,37.5,62.5,1
2014-06-05,57.1428571429,42.8571428571,28.5714285714,28.5714285714,42.8571428571,1
2014-06-06,66.6666666667,33.3333333333,50.0,16.6666666667,33.3333333333,1
2014-06-09,66.6666666667,33.3333333333,22.2222222222,44.4444444444,33.3333333333,1
2014-06-10,100.0,0.0,0.0,100.0,0.0,1
2014-06-11,75.0,25.0,25.0,50.0,25.0,0
2014-06-12,100.0,0.0,20.0,80.0,0.0,0
2014-06-13,28.5714285714,71.4285714286,14.2857142857,14.2857142857,71.4285714286,1
2014-06-16,60.0,40.0,20.0,40.0,40.0,1
2014-06-17,75.0,25.0,50.0,25.0,25.0,1
2014-06-18,80.0,20.0,40.0,40.0,20.0,1
2014-06-19,100.0,0.0,44.4444444444,55.5555555556,0.0,1
2014-06-20,62.5,37.5,25.0,37.5,37.5,1
2014-06-23,100.0,0.0,0.0,100.0,0.0,0
2014-06-24,83.3333333333,16.6666666667,33.3333333333,50.0,16.6666666667,0
2014-06-25,80.0,20.0,20.0,60.0,20.0,1
2014-06-26,50.0,50.0,0.0,50.0,50.0,0
2014-06-27,83.3333333333,16.6666666667,33.3333333333,50.0,16.6666666667,1
2014-06-30,75.0,25.0,0.0,75.0,25.0,0
2014-07-01,60.0,40.0,40.0,20.0,40.0,1
2014-07-02,80.0,20.0,20.0,60.0,20.0,1
2014-07-03,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,1
2014-07-07,100.0,0.0,100.0,0.0,0.0,0
2014-07-08,75.0,25.0,0.0,75.0,25.0,0
